20201116a	End of Round Reference		When playing with the Oceania Expansion, follow the order of steps on the (Oceania Expansion) End of Round Reference, not the order given in the Oceania Expansion rulebook.	https://www.boardgamegeek.com/thread/2542100/article/36292121#36292121
20201116a	Game end		When playing with the Oceania Expansion, follow the order of steps on the (Oceania Expansion) End of Round Reference, not the order given in the Oceania Expansion rulebook.	https://www.boardgamegeek.com/thread/2542100/article/36292121#36292121
20240110		Superb Lyrebird	Copy powers act as if the copied text were printed on the copying bird. So if \textbf{Superb Lyrebird} copies the \textbf{Northern Mockingbird}'s power, you then repeat a brown power on another bird in \textbf{Superb Lyrebird}'s own habitat ([forest]).	https://stonemaiergames.com/games/wingspan/rules/comment-page-65/#comment-65976
20201116b		Superb Lyrebird	If you copy the power of a bird that lets it move to another habitat---and \textbf{Superb Lyrebird} satisfies applicable conditions (e.g., being the rightmost bird in its habitat)---it may move to that habitat, even one in which it cannot be played.	https://www.facebook.com/groups/wingspanboardgame/permalink/677258919644380/?comment_id=677284199641852&reply_comment_id=677287326308206
20210119a		Superb Lyrebird	When a bird (e.g., the \textbf{Gray Catbird}) repeats this bird's power, it repeats the copying power printed on this bird and not any powers this bird repeated earlier in the turn. Since being a predator power is a property of a power, this bird copying a predator power and the power succeeding counts as success of a predator power (e.g., for purposes of enabling the activation of a pink power on another player's mat, like that of the \textbf{Black Vulture}).	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509&reply_comment_id=715341599169445
20210199b		Superb Lyrebird	When this bird copies another bird's power, it retains any effects specified in the copied bird's power text as long as those effects may occur but not beyond the end of the turn. (So, e.g., if it copies the \textbf{Coal Tit}'s power, it retains the ability to spend [seed] cached on this bird until the end of the turn but no longer, and if copies the \textbf{Wood Duck}'s power, the copied power still obligates you to discard a card at the end of your turn.)	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509
20210108a		Superb Lyrebird	\textbf{Superb Lyrebird} counts towards the \textbf{Forester} bonus card even though it can potentially fly elsewhere.	https://www.facebook.com/groups/wingspanboardgame/permalink/708244956545776/?comment_id=708275409876064
20201116b		Tūī	If \textbf{Tūī} copies a power that lets a bird move to another habitat---and it satisfies applicable conditions (e.g., being the rightmost bird in its habitat)---it may move to that habitat, even one in which it cannot be played.	https://www.facebook.com/groups/wingspanboardgame/permalink/677258919644380/?comment_id=677284199641852&reply_comment_id=677287326308206
20210199b		Tūī	When \textbf{Tūī} copies another bird's power, it retains any effects specified in the copied bird's power text as long as those effects may occur but not beyond the end of the turn. (So, e.g., if it copies the \textbf{Coal Tit}'s power, it retains the ability to spend [seed] cached on this bird until the end of the turn but no longer, and if copies the \textbf{Wood Duck}'s power, the copied power still obligates you to discard a card at the end of your turn.)	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509
20210199a		Tūī	When a bird (e.g., the \textbf{Gray Catbird}) repeats \textbf{Tūī}'s power, it repeats the copying power printed here and not any powers this bird repeated earlier in the turn. Since being a predator power is a property of a power, copying a predator power and succeeding counts as a predator success (e.g., enabling a pink power like \textbf{Black Vulture}'s).	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509&reply_comment_id=715341599169445
20210108a		Tūī	This bird counts towards \textbf{Forester} bonus card even though it can potentially fly elsewhere.	https://www.facebook.com/groups/wingspanboardgame/permalink/708244956545776/?comment_id=708275409876064
20201117	Discard		``Discarding'' food while resolving a bird power counts as ``spending''.	https://www.discord.com/channels/608588053052653580/693358238439047229/778341560205967380
20201204		Forest Data Analyst	This bonus card only awards points for a single sequence of bird cards of increasing or decreasing wingspan.	https://www.facebook.com/groups/wingspanboardgame/permalink/689086175128321/?comment_id=689111498459122
20201204		Grassland Data Analyst	This bonus card only awards points for a single sequence of bird cards of increasing or decreasing wingspan.	https://www.facebook.com/groups/wingspanboardgame/permalink/689086175128321/?comment_id=689111498459122
20201229		Wetland Data Analyst	Adjacent birds with the exact same wingspan count as part of an ascending or descending sequence for this bonus card.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-29/#comment-43292
20201204		Wetland Data Analyst	This bonus card only awards points for a single sequence of bird cards of increasing or decreasing wingspan.	https://www.facebook.com/groups/wingspanboardgame/permalink/689086175128321/?comment_id=689111498459122
20201211	Ability		``Ability'' is a synonym of ``power''.	https://www.boardgamegeek.com/thread/2558020/article/36492150#36492150
20210101	Giving		``Giving'' a resource to another player does not count as ``spending''.	https://discord.com/channels/608588053052653580/693358238439047229/794607413088485398
20210101		Red-Winged Parrot	Giving [nectar] to another player with this power does not count as ``spending'', so do not add that nectar to the ``spent nectar'' space for its habitat.	https://discord.com/channels/608588053052653580/693358238439047229/794607413088485398
20201206		Red-Winged Parrot	Receiving [nectar] as a gift counts as gaining [nectar], so the player given a [nectar] by \textbf{Red-Winged Parrot} has gained it and \textbf{Spangled Drongo} may be activated.	https://stonemaiergames.com/games/wingspan/rules/comment-page-27/#comment-42903
20210199a	Copy		When a bird (e.g., the \textbf{Gray Catbird}) repeats the power of a bird with a ``copy'' power (e.g., the \textbf{Superb Lyrebird}), it repeats the copying power printed on that bird and not any powers that bird repeated earlier in the turn.	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509&reply_comment_id=715341599169445
20210199a	Copy		Since being a predator power is a property of a power, a bird with a ``copy'' power copying a predator power and the power succeedings counts as success of a predator power (e.g., for purposes of enabling the activation of a pink power on another player's mat, like that of the \textbf{Black Vulture}. In particular, even if the copying bird is in the same habitat as the \textbf{Hooded Merganser}, that latter bird cannot repeat this bird's power, since the power printed on this card is not a predator power.	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509&reply_comment_id=715341599169445
20210199a	Repeat		When a bird with a ``repeat'' power (e.g., the \textbf{Gray Catbird}) repeats the power of a bird with a ``copy'' power (e.g., the \textbf{Superb Lyrebird}), it repeats the power printed on the bird with the ``copy'' power and not any powers that bird copied earlier in the turn.	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509&reply_comment_id=715341599169445
20210199b	Copy		When a bird with a ``copy'' power copies another bird's power, it retains any effects specified in the copied bird's power text as long as those effects may occur but not beyond the end of the turn. (So, e.g., if the \textbf{Superb Lyrebird} copies the \textbf{Coal Tit}'s power, the former bird retains the ability to spend [seed] cached on it until the end of the turn but no longer, and if it instead copies the \textbf{Wood Duck}'s power, the copied power still obligates you to discard a card at the end of your turn.)	https://www.facebook.com/groups/wingspanboardgame/permalink/714240602612878/?comment_id=714367625933509
20210206	Beak pointing left/right		A bird played horizontally qualifies for one of \textbf{Beak pointing left/right} end-of-round goals if and only if it would count were the card played in its vertical orientation.	https://www.facebook.com/groups/wingspanboardgame/permalink/723516585018613/?comment_id=723543355015936
20210318	Beak pointing left/right		This bird counts double for \textbf{Beak pointing left/right} if it qualifies for the goal.	https://www.facebook.com/groups/wingspanboardgame/permalink/744575159579422/
20190405		Loggerhead Shrike	Activating a bird's power is not the same as taking the corresponding action. A bird activated by another power that gains [rodent] does not trigger \textbf{Loggerhead Shrike}, because the ``gain food'' action was not taken; likewise, a bird moved to another habitat by a bird power is not being played, so no [egg] cost is paid for the column it moves into.	https://stonemaiergames.com/games/wingspan/rules/comment-page-4/#comment-31916
20191218		Loggerhead Shrike	\textbf{Loggerhead Shrike} is not triggered by [rodent] gained from a ``when activated'' bird power, such as \textbf{Eastern Screech-Owl}'s, even when that power fires during another player's ``gain food'' action.	https://stonemaiergames.com/games/wingspan/rules/comment-page-9/#comment-35953
20260708		Loggerhead Shrike	\textbf{Loggerhead Shrike} triggers only when another player gains [rodent] as part of the ``gain food'' core action of the [forest] habitat, not from [rodent] gained or cached by bird powers.	https://stonemaiergames.com/games/wingspan/rules/comment-page-82/#comment-162093
20190416		Osprey	Powers are optional: the owner of \textbf{Osprey} may choose not to activate its power at all, in which case no player gains a [fish]. If the power is activated, another player may still decline to take their [fish].	https://stonemaiergames.com/games/wingspan/rules/comment-page-4/#comment-32087
20211129		Fishery Manager	Only birds printed with the [fish] icon count for \textbf{Fishery Manager}; a bird whose food cost shows only a [wild] (any food type) symbol does not count.	https://stonemaiergames.com/games/wingspan/rules/comment-page-39/#comment-49006
20220516		Canada Goose	[nectar] is not wild for a bird power that names a specific food type: \textbf{Canada Goose} requires discarding a [seed], and [nectar] may not be discarded instead. [nectar] is wild only when paying food to play a bird, using an ``any food'' bird power, or upgrading an action.	https://stonemaiergames.com/games/wingspan/rules/comment-page-43/#comment-52571
20190617		Canada Goose	Paying 2 food of one type in place of 1 food of another type applies only when playing a bird; it cannot pay a food cost in a bird's power, such as discarding 1 [seed] for \textbf{Canada Goose}.	https://stonemaiergames.com/games/wingspan/rules/comment-page-5/#comment-33198
20190629		Nest Box Builder	A bird with a [star] nest counts as any nest type for every bonus card and end-of-round goal it can satisfy; the same bird may count toward multiple bonus cards at once, and toward goals in every round of the game.	https://stonemaiergames.com/games/wingspan/rules/comment-page-5/#comment-33382
20190629		Platform Builder	A bird with a [star] nest counts as any nest type for every bonus card and end-of-round goal it can satisfy; the same bird may count toward multiple bonus cards at once, and toward goals in every round of the game.	https://stonemaiergames.com/games/wingspan/rules/comment-page-5/#comment-33382
20200423		Blue Jay	The choice to cache cannot be changed later. Contrast \textbf{Sandhill Crane}, where discarding 1 [seed] is a cost you may not substitute or skip.	https://stonemaiergames.com/games/wingspan/rules/comment-page-17/#comment-38179
20231126		Blue Jay	``May'' is a binary option: do exactly as instructed or not at all, never a substitution. On \textbf{Blue Jay} you may cache the gained [seed] on this bird or keep it in your personal supply, since you have already gained it.	https://stonemaiergames.com/games/wingspan/rules/comment-page-63/#comment-64583
20190901		Blue Jay	Caching the [seed] is optional; you may instead keep it as a food token to spend.	https://stonemaiergames.com/games/wingspan/rules/comment-page-6/#comment-34501
20191004		Griffon Vulture	Each player chooses the order in which they activate their own round end (teal) powers.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-2/#comment-35191
20191004		Lesser Whitethroat	Each player chooses the order in which they activate their own round end (teal) powers.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-2/#comment-35191
20191007		Fish Crow	For the \textbf{food cost of played birds} end-of-round goal, the clarification to count only 1 food for birds with a choice in their food cost refers to the ``/'' in food costs. \textbf{Song Sparrow} ([invertebrate]/[seed]/[fruit]) counts as 1, while \textbf{Fish Crow} ([fish]+[wild]) counts as 2.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-3/#comment-35257
20230610		Viticulturalist	\textbf{Viticulturalist} counts only birds showing the [fruit] icon; [wild] and [nectar] icons do not count for it.	https://stonemaiergames.com/games/wingspan/rules/comment-page-59/#comment-61023
20200327		Viticulturalist	Birds that eat [wild] do not count toward \textbf{Viticulturalist}; only birds showing the [fruit] icon qualify. This applies to every food-based bonus card.	https://stonemaiergames.com/games/wingspan/rules/comment-page-14/#comment-37397
20200504		Eastern Screech-Owl	When the birdfeeder becomes empty, all dice are immediately refilled and rerolled before anything else happens, so this bird can roll at most 4 dice outside the birdfeeder.	https://stonemaiergames.com/games/wingspan/rules/comment-page-18/#comment-38364
20191218		Eastern Screech-Owl	Food gained from a ``when activated'' power such as \textbf{Eastern Screech-Owl}'s does not trigger \textbf{Loggerhead Shrike}, which refers only to the core benefit of the ``gain food'' action.	https://stonemaiergames.com/games/wingspan/rules/comment-page-9/#comment-35953
20210327		Eastern Screech-Owl	\textbf{Eastern Screech-Owl}'s beak does not point in either direction, so it counts for neither the \textbf{beaks pointing left} nor the \textbf{beaks pointing right} end-of-round goal. (This is listed on page 11 of the Oceania rules.)	https://stonemaiergames.com/games/wingspan/rules/comment-page-32/#comment-45421
20240207		Ecologist	Score only one habitat for the \textbf{Ecologist} bonus card, even if two or three habitats are tied for the fewest birds; the maximum score is therefore 10 points.	https://stonemaiergames.com/games/wingspan/rules/comment-page-67/#comment-66936
20241129		Ecologist	A habitat with no birds counts as your habitat with the fewest birds (0 birds), so an empty habitat scores 0 points.	https://stonemaiergames.com/games/wingspan/rules/comment-page-71/#comment-103099
20260116		Ecologist	Hummingbird cards are birds and count toward bonus cards in the ordinary way, including \textbf{Bird Bander}, \textbf{Ecologist}, \textbf{Ethologist}, \textbf{Passerine Specialist}, \textbf{Small Clutch Specialist}, and the Data Analyst and Ranger bonus cards.	https://stonemaiergames.com/games/wingspan/wingspan-americas-expansion/comment-page-7/#comment-143888
20200110		Eurasian Nutcracker	The [seed] cached by \textbf{Eurasian Nutcracker} comes from your personal supply of food you have gathered, not from the general supply.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-5/#comment-36276
20211023		Turkey Vulture	\textbf{Turkey Vulture} is not a [predator] bird; its [predator] symbol appears within the power text rather than before it. A predator ``succeeds'' when another player's [predator] power results in that player gaining a benefit - for example, revealing a card whose wingspan is less than the stated value and tucking it.	https://stonemaiergames.com/games/wingspan/rules/comment-page-38/#comment-48568
20200522		Turkey Vulture	A [predator] ``succeeds'' when its action is successful, not when the bird is played - usually meaning it caches a food or tucks a card. If a bird such as \textbf{Northern Goshawk} uses its power to tuck cards instead of paying some or all of its food cost, that counts as both tucking a card and a [predator] succeeding, and triggers pink powers accordingly.	https://stonemaiergames.com/games/wingspan/rules/comment-page-19/#comment-38841
20210104		Turkey Vulture	Gaining food from the birdfeeder with the \textbf{Sacred Kingfisher}'s power counts as a successful [predator] action, so it can trigger \textbf{Turkey Vulture}. It cannot trigger the pink power of the player whose turn it is, because the \textbf{Sacred Kingfisher}'s power resolves as the final step of that player's turn, not between turns.	https://stonemaiergames.com/games/wingspan/rules/comment-page-26/#comment-43416
20200204a		Turkey Vulture	A pink power activates directly after the action that triggered it, once the triggering player has finished all the actions on the card that caused it. The player with the pink power completes it before the original player continues activating any further birds in their row.	https://stonemaiergames.com/games/wingspan/rules/comment-page-12/#comment-36551
20200331		Turkey Vulture	``Turkey'' does not count as a geography term for the \textbf{Cartographer} bonus card, and neither does ``turkey vulture'' (turkey vultures are named after the bird, not the country).	https://stonemaiergames.com/games/wingspan/rules/comment-page-14/#comment-37518
20201010a		Hooded Warbler	[nectar] may be substituted for any of the 5 other food types when paying the food cost to play a bird. For example, \textbf{Hooded Warbler} costs [invertebrate][invertebrate], so it can be played by paying [invertebrate][invertebrate], [invertebrate][nectar], or [nectar][nectar].	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-19/#comment-41919
20200301		Hooded Warbler	\textbf{Hooded Warbler} has no power, so nothing happens when an action cube passes over it while activating birds.	https://stonemaiergames.com/games/wingspan/rules/comment-page-12/#comment-36923
20250704		Bird Feeder	Birds that eat [wild] do not count toward \textbf{Bird Feeder}; bonus cards that name a specific food icon only count birds showing that icon.	https://stonemaiergames.com/games/wingspan/rules/comment-page-75/#comment-127995
20221106		Bird Feeder	The food [die] symbol always means, ``Remove a die from the birdfeeder and gain the food noted on it from the supply.''	https://stonemaiergames.com/games/wingspan/wingspan-asia/comment-page-13/#comment-56608
20200322		American Bittern	\textbf{American Bittern}'s power is optional: if activating it would not benefit the player who activated it (for example, if that player does not have the fewest birds in their [wetland]), they may choose not to activate it at all.	https://stonemaiergames.com/games/wingspan/rules/comment-page-13/#comment-37279
20200331		Wild Turkey	``Turkey'' does not count as a geography term for the \textbf{Cartographer} bonus card, and neither does ``turkey vulture'' (turkey vultures are named after the bird, not the country).	https://stonemaiergames.com/games/wingspan/rules/comment-page-14/#comment-37518
20201104		Wild Turkey	The \textbf{white \& no powers} end-of-round goal counts both birds with ``when played'' powers (white cards, e.g. \textbf{Common Blackbird}) and birds with no powers at all (e.g. \textbf{American Woodcock}, \textbf{Wild Turkey}). \textbf{Common Blackbird}, though placed sideways across 2 [forest] spaces, still counts as only 1 bird for goals and bonus cards that count birds.	https://stonemaiergames.com/games/wingspan/rules/comment-page-26/#comment-42388
20200420		Anna's Hummingbird	Any player may decline to take food from the birdfeeder when this bird's power is activated, and they do not get a second chance during that activation.	https://stonemaiergames.com/games/wingspan/rules/comment-page-17/#comment-38101
20200405a		Anna's Hummingbird	You may choose yourself as the player who gains food first.	https://stonemaiergames.com/games/wingspan/rules/comment-page-15/#comment-37735
20200411		Eurasian Tree Sparrow	``Gain food'' here means only the basic action, not gaining food (or laying eggs) from a card power.	https://stonemaiergames.com/games/wingspan/rules/comment-page-16/#comment-37907
20200725		Eurasian Tree Sparrow	If the birdfeeder contains no [seed] you gain nothing, but the power still counts as used and cannot be activated again until after your next turn. Whether the birdfeeder was reset first is irrelevant.	https://stonemaiergames.com/games/wingspan/rules/comment-page-22/#comment-40387
20200413		Barn Swallow	There is no limit to the number of [card] that may be tucked behind a bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-16/#comment-37939
20230309		Ethologist	At the end of the game, choose one habitat (row), ignore the other two, and score 2 points for each \textit{distinct} power color present in that row (including white/no power), not 2 points per bird. Multiple birds of the same color score that color only once, so 4 brown and 1 white bird score 4 points; the maximum is 8 points, from at least 4 birds of 4 different colors in one row.	https://stonemaiergames.com/games/wingspan/wingspan-european-expansion/comment-page-10/#comment-59531
20260116		Ethologist	Hummingbird cards are birds and count toward bonus cards in the ordinary way, including \textbf{Ethologist}.	https://stonemaiergames.com/games/wingspan/wingspan-americas-expansion/comment-page-7/#comment-143888
20201002		Ruby-Throated Hummingbird	[nectar] is wild for playing birds and may be spent for any food in a bird's cost, including a single [nectar] to pay a cost of 1 [seed], but cannot be substituted when a bird's power refers to a specific food type.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-14/#comment-41634
20200420		Ruby-Throated Hummingbird	Any player may decline to take food from the birdfeeder when this power is activated, and they do not get a second chance during that activation.	https://stonemaiergames.com/games/wingspan/rules/comment-page-17/#comment-38101
20230909		Ruby-Throated Hummingbird	``The player of your choice'' includes yourself, so you may take the first [die] from the birdfeeder.	https://stonemaiergames.com/games/wingspan/rules/comment-page-61/#comment-62836
20200422		European Robin	\textbf{European Robin}'s power only applies at the moment it is activated: gain 1 food of a type you have already gained earlier in that same turn (for example, food gained by placing the action cube in the [forest] before moving the cube left onto this bird). It does not grant extra food at any other time.	https://stonemaiergames.com/games/wingspan/rules/comment-page-17/#comment-38165
20211123		Sandhill Crane	[nectar] cannot be substituted for a specific food type demanded by a bird power; \textbf{Sandhill Crane}'s ``Discard 1 [seed]'' must be paid with [seed].	https://stonemaiergames.com/games/wingspan/rules/comment-page-39/#comment-48918
20200423		Sandhill Crane	The discard of 1 [seed] is a cost, not something you may substitute or skip: no [seed], no tuck.	https://stonemaiergames.com/games/wingspan/rules/comment-page-17/#comment-38179
20200430		Red-Legged Partridge	You may activate this bird's power even if one or more birds in the column already have the maximum number of [egg] they can hold; lay [egg] on the birds that can receive them.	https://stonemaiergames.com/games/wingspan/rules/comment-page-18/#comment-38313
20200508		Clark's Grebe	You do not need to reserve a [card] in hand to satisfy \textbf{Clark's Grebe}'s power; if you end your turn with no [card] in hand, there is nothing to discard and that is fine.	https://stonemaiergames.com/games/wingspan/rules/comment-page-18/#comment-38466
20220826		Common Raven	The [wild] symbol always includes [nectar], so \textbf{Common Raven} may take [nectar] from the supply; you are never obligated to choose it. The Oceania rulebook suggests removing \textbf{Common Raven} and \textbf{Chihuahuan Raven} from the deck if players find this too powerful.	https://stonemaiergames.com/games/wingspan/rules/comment-page-48/#comment-54600
20200623		Common Raven	The 2 [wild] may be two food tokens of the same type or of two different types.	https://stonemaiergames.com/games/wingspan/rules/comment-page-20/#comment-39578
20200703		American Crow	\textbf{Rodentologist} counts only birds with the [rodent] symbol specifically; a [wild] food symbol (e.g., \textbf{American Crow}) does not count.	https://stonemaiergames.com/games/wingspan/rules/comment-page-21/#comment-39895
20201002		Mourning Dove	[nectar] is wild for playing birds and may be spent for any food in a bird's cost, including a single [nectar] to pay a cost of 1 [seed]. [nectar] cannot be substituted when a bird's power refers to a specific food type.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-14/#comment-41634
20250912		Kākāpō	When the order of Game End powers matters, activate them in clockwise order starting with the player who has the first-player token.	https://stonemaiergames.com/games/wingspan/rules/comment-page-76/#comment-133140
20201005		Kākāpō	Using a yellow (game end) power is optional; you may choose not to activate it.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-16/#comment-41726
20220429		Great Horned Owl	\textbf{Great Horned Owl}'s power says ``Look at a [card] from the deck,'' so it must use the top card of the deck; a face-up card from the tray may not be used. By contrast, a power that does not specify a source, such as \textbf{Forster's Tern}'s ``Draw 1 [card],'' lets you take either a face-up card or the top card of the deck.	https://stonemaiergames.com/games/wingspan/rules/comment-page-46/#comment-52245
20201006		Great Horned Owl	\textbf{Great Horned Owl}'s beak points straight forward, neither left nor right; the rulebook's list of such birds includes it.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-16/#comment-41777
20220804		Wrybill	A bonus card discarded to score \textbf{Red-Crowned Crane} goes to the discarded bonus card pile and may be retrieved later with \textbf{Wrybill}, allowing the same bonus card to be scored twice.	https://stonemaiergames.com/games/wingspan/wingspan-asia/comment-page-4/#comment-54054
20220903		Wrybill	\textbf{Wrybill} counts as pointing left for goals and bonus cards that care about bill direction: although the bird faces straight ahead, its bill points toward the left side of the card. What matters is the bill, not the bird's face. The rulebook lists the birds that face forward but whose beaks point left or right.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-35/#comment-54693
20201008		Pūkeko	Adjacent birds are those immediately to the left, right, above, or below the bird in question.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-18/#comment-41826
20201020		Common Cuckoo	\textbf{Common Cuckoo} correctly has no nest type and no egg limit; as a brood parasite it lays its eggs in other birds' nests, matching its power.	https://stonemaiergames.com/games/wingspan/rules/comment-page-25/#comment-42073
20241223		Sacred Kingfisher	Gaining food from the birdfeeder with \textbf{Sacred Kingfisher}'s power counts as a successful [predator] action, so it can trigger another player's power that responds to a successful predator (e.g. \textbf{Turkey Vulture}). It cannot trigger the pink power of the player whose turn it is, because \textbf{Sacred Kingfisher}'s power resolves as the final step of that player's turn, not between turns.	https://stonemaiergames.com/games/wingspan/rules/comment-page-72/#comment-108675
20201104		American Woodcock	The \textbf{white \& no powers} end-of-round goal counts both birds with ``when played'' powers (white cards, e.g. \textbf{Common Blackbird}) and birds with no powers at all (e.g. \textbf{American Woodcock}, \textbf{Wild Turkey}). \textbf{Common Blackbird}, though placed sideways across 2 [forest] spaces, still counts as only 1 bird for goals and bonus cards that count birds.	https://stonemaiergames.com/games/wingspan/rules/comment-page-26/#comment-42388
20210330		Breeding Manager	Count only [egg] tokens sitting on a bird card at game end; eggs printed on the card art do not count.	https://stonemaiergames.com/games/wingspan/rules/comment-page-33/#comment-45468
20201104a		Breeding Manager	Any bird with 4 or more [egg] on it at game end counts; the number does not have to be exactly 4.	https://stonemaiergames.com/games/wingspan/rules/comment-page-26/#comment-42392
20201116		Canvasback	\textit{Back} is a body part for this bonus card, as listed in the \textit{European Expansion} rulebook (``Anatomist (birds with body parts in their names): back, leg, toe''), so \textbf{Canvasback} counts toward it.	https://stonemaiergames.com/games/wingspan/rules/comment-page-27/#comment-42572
20240115		Galah	The two clauses of \textbf{Galah}'s power are independent; the order is simply order of operations. Even if the chosen player does not find a [seed] in the birdfeeder, you still tuck 2 [card] from the deck behind this bird.	https://stonemaiergames.com/games/wingspan/rules/comment-page-66/#comment-66208
20201203a		Black-Billed Magpie	If another player activates \textbf{Laughing Kookaburra}'s [predator] power and it succeeds (they gain a food), \textbf{Black-Billed Magpie}'s power triggers and you gain 1 [die] from the birdfeeder.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-28/#comment-42820
20210321		Black-Billed Magpie	\textbf{Black-Billed Magpie} is not a predator bird and does not count for the \textbf{Falconer} bonus card; a bird is a predator only if it has the [predator] icon before its power text.	https://stonemaiergames.com/games/wingspan/rules/comment-page-32/#comment-45312
20201203a		Laughing Kookaburra	\textbf{Laughing Kookaburra} has a [predator] power. If another player activates it and it succeeds (they gain a food), \textbf{Black-Billed Magpie}'s power triggers and you gain 1 [die] from the birdfeeder.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-28/#comment-42820
20220826		Chihuahuan Raven	The [wild] symbol always includes [nectar], so \textbf{Chihuahuan Raven} may take [nectar] from the supply with its power. The Oceania rulebook suggests that players who find this too powerful remove \textbf{Chihuahuan Raven} and \textbf{Common Raven} from the deck when playing with the Oceania Expansion.	https://stonemaiergames.com/games/wingspan/rules/comment-page-48/#comment-54600
20201204a		Chihuahuan Raven	The [wild] (``any food'') symbol includes [nectar] among the foods you may choose, but you are never obligated to choose [nectar].	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-28/#comment-42860
20201205		Grey Shrikethrush	[nectar] is wild for paying bird costs and may be spent in place of any specific food, but a [nectar] icon in a cost must be paid with [nectar]; only a [wild] icon accepts any food.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-28/#comment-42873
20220605		Spangled Drongo	\textbf{Spangled Drongo} only triggers between your turns, never on your own turn. If you activate \textbf{Eastern Rosella} on your turn, causing all players to gain 1 [nectar], \textbf{Spangled Drongo} does not activate.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-34/#comment-52958
20220509		Spangled Drongo	When another player uses \textbf{Green Heron}'s power to trade a food token for [nectar], that counts as gaining [nectar], so \textbf{Spangled Drongo} triggers - it is not a net gain of food, but it is still a gain.	https://stonemaiergames.com/games/wingspan/rules/comment-page-46/#comment-52467
20201206		Spangled Drongo	Receiving [nectar] as a gift counts as gaining [nectar], so when a player uses \textbf{Red-Winged Parrot} to give [nectar] to another player, the receiving player has gained [nectar] and \textbf{Spangled Drongo} may be activated.	https://stonemaiergames.com/games/wingspan/rules/comment-page-27/#comment-42903
20230722		Spangled Drongo	\textbf{Spangled Drongo} triggers when another player gains [nectar] from the supply by discarding [fruit] with \textbf{Mistletoebird}'s power.	https://stonemaiergames.com/games/wingspan/rules/comment-page-60/#comment-61811
20241228		Spangled Drongo	\textbf{Spangled Drongo} triggers whenever another player gains [nectar] by any means, not only with the ``gain food'' action - for example, if another player gains 1 [nectar] from the supply through a bird power. As a ``once between turns'' power, it can trigger only once between each of your turns.	https://stonemaiergames.com/games/wingspan/rules/comment-page-72/#comment-109108
20220820		Kea	Deciding how many additional bonus cards to draw, and discarding the corresponding [wild], is a one-time decision, so you cannot discard food one at a time.	https://stonemaiergames.com/games/wingspan/rules/comment-page-48/#comment-54464
20230329		Kea	You look at the first bonus card drawn with \textbf{Kea}'s power before deciding how many additional bonus cards to draw.	https://stonemaiergames.com/games/wingspan/rules/comment-page-57/#comment-59935
20210403		Kea	You keep only 1 bonus card out of all those drawn with this power, including the first one drawn before discarding [wild].	https://stonemaiergames.com/games/wingspan/rules/comment-page-30/#comment-45550
20201230a		Mechanical Engineer	A bonus card with tiered scoring awards only the amount for the tier reached, not points per qualifying bird. On \textbf{Cartographer} you must have at least 2 qualifying birds to score 3 points and at least 4 to score 7 points.	https://stonemaiergames.com/games/wingspan/rules/comment-page-29/#comment-43330
20201227		Mechanical Engineer	Only one scoring category on a bonus card is scored: score either for 1 set of the 4 nest types or for 2 or more sets, not both.	https://stonemaiergames.com/games/wingspan/wingspan-oceania-expansion/comment-page-29/#comment-43227
20210117		Korimako	The [rodent] discarded for \textbf{Korimako}'s power cannot be cached food; cached food may only be spent when a card specifically refers to it, and otherwise is only worth points.	https://stonemaiergames.com/games/wingspan/rules/comment-page-31/#comment-43674
